NO_INPUT,292.20000000000005,25,398,292
NO_INPUT,317.20000000000005,28,398,284
NO_INPUT,345.20000000000005,31,398,276
NO_INPUT,376.20000000000005,34,398,268
NO_INPUT,410.20000000000005,37,398,260
SPACE,447.20000000000005,-20,398,252
NO_INPUT,427.20000000000005,-17,398,244
NO_INPUT,410.20000000000005,-14,398,236
NO_INPUT,396.20000000000005,-11,398,228
NO_INPUT,385.20000000000005,-8,398,220
NO_INPUT,377.20000000000005,-5,398,212
NO_INPUT,372.20000000000005,-2,398,204
NO_INPUT,370.20000000000005,1,398,196
SPACE,371.20000000000005,-20,398,188
NO_INPUT,351.20000000000005,-17,398,180
NO_INPUT,334.20000000000005,-14,398,172
NO_INPUT,320.20000000000005,-11,398,164
NO_INPUT,309.20000000000005,-8,398,140
NO_INPUT,100,0.1,315,612
NO_INPUT,100.1,3.1,315,604
NO_INPUT,103.19999999999999,6.1,315,596
NO_INPUT,109.29999999999998,9.1,315,588
NO_INPUT,118.39999999999998,12.1,315,580
NO_INPUT,130.49999999999997,15.1,315,572
NO_INPUT,145.59999999999997,18.1,315,564
SPACE,163.69999999999996,-20,315,556
NO_INPUT,143.69999999999996,-17,315,548
NO_INPUT,126.69999999999996,-14,315,540
NO_INPUT,112.69999999999996,-11,315,532
NO_INPUT,101.69999999999996,-8,315,524
NO_INPUT,93.69999999999996,-5,315,516
NO_INPUT,88.69999999999996,-2,315,508
NO_INPUT,86.69999999999996,1,315,500
NO_INPUT,87.69999999999996,4,315,492
NO_INPUT,91.69999999999996,7,315,484
NO_INPUT,98.69999999999996,10,315,476
NO_INPUT,108.69999999999996,13,315,468
NO_INPUT,121.69999999999996,16,315,460
NO_INPUT,137.69999999999996,19,315,452
NO_INPUT,156.69999999999996,22,315,444
NO_INPUT,178.69999999999996,25,315,436
NO_INPUT,203.69999999999996,28,315,428
NO_INPUT,231.69999999999996,31,315,420
SPACE,262.69999999999993,-20,315,412
NO_INPUT,242.69999999999993,-17,315,404
NO_INPUT,225.69999999999993,-14,315,396
NO_INPUT,211.69999999999993,-11,315,388
NO_INPUT,200.69999999999993,-8,315,380
NO_INPUT,192.69999999999993,-5,315,372
NO_INPUT,187.69999999999993,-2,315,364
NO_INPUT,185.69999999999993,1,315,356
NO_INPUT,186.69999999999993,4,315,348
NO_INPUT,190.69999999999993,7,315,340
NO_INPUT,197.69999999999993,10,315,332
NO_INPUT,207.69999999999993,13,315,324
NO_INPUT,220.69999999999993,16,315,316
NO_INPUT,236.69999999999993,19,315,308
NO_INPUT,255.69999999999993,22,315,300
NO_INPUT,277.69999999999993,25,315,292
